stint_id,race_id,driver_code,team,stint,compound,compound_rank,fresh_tyre,start_lap,end_lap,stint_laps,ended_in_pit,ran_to_flag,tyre_life_observed,caution_during_stint
2018_04_HAR_s3,2018_04,HAR,Toro Rosso,3,SUPERSOFT,MIDDLE,True,23.0,39.0,17.0,True,False,True,True
2018_04_HAR_s4,2018_04,HAR,Toro Rosso,4,ULTRASOFT,SOFTEST,True,40.0,51.0,12.0,False,True,False,True
2018_04_HUL_s1,2018_04,HUL,Renault,1,ULTRASOFT,SOFTEST,False,2.0,11.0,10.0,False,False,False,True
2018_04_HUL_s<NA>,2018_04,HUL,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_LEC_s1,2018_04,LEC,Sauber,1,SUPERSOFT,MIDDLE,True,2.0,24.0,23.0,True,False,True,True
2018_04_LEC_s2,2018_04,LEC,Sauber,2,SOFT,HARDEST,True,25.0,40.0,16.0,True,False,True,True
2018_04_LEC_s3,2018_04,LEC,Sauber,3,ULTRASOFT,SOFTEST,True,41.0,51.0,11.0,False,True,False,True
2018_04_LEC_s<NA>,2018_04,LEC,Sauber,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_MAG_s1,2018_04,MAG,Haas F1 Team,1,SUPERSOFT,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2018_04_MAG_s2,2018_04,MAG,Haas F1 Team,2,SOFT,HARDEST,True,2.0,39.0,38.0,True,False,True,True
2018_04_MAG_s3,2018_04,MAG,Haas F1 Team,3,ULTRASOFT,SOFTEST,True,40.0,51.0,12.0,False,True,False,True
2018_04_OCO_s1,2018_04,OCO,Force India,1,ULTRASOFT,SOFTEST,False,1.0,1.0,1.0,False,False,False,True
2018_04_PER_s1,2018_04,PER,Force India,1,ULTRASOFT,SOFTEST,False,2.0,2.0,1.0,True,False,True,True
2018_04_PER_s2,2018_04,PER,Force India,2,SOFT,HARDEST,True,3.0,40.0,38.0,True,False,True,True
2018_04_PER_s3,2018_04,PER,Force India,3,SUPERSOFT,MIDDLE,True,41.0,51.0,11.0,False,True,False,True
2018_04_PER_s<NA>,2018_04,PER,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_RAI_s1,2018_04,RAI,Ferrari,1,ULTRASOFT,SOFTEST,False,1.0,1.0,1.0,True,False,True,True
2018_04_RAI_s2,2018_04,RAI,Ferrari,2,SOFT,HARDEST,True,2.0,40.0,39.0,True,False,True,True
2018_04_RAI_s3,2018_04,RAI,Ferrari,3,ULTRASOFT,SOFTEST,False,41.0,51.0,,False,True,False,True
2018_04_RIC_s1,2018_04,RIC,Red Bull Racing,1,SUPERSOFT,MIDDLE,False,2.0,37.0,36.0,True,False,True,True
2018_04_RIC_s2,2018_04,RIC,Red Bull Racing,2,ULTRASOFT,SOFTEST,True,38.0,40.0,3.0,False,False,False,True
2018_04_RIC_s<NA>,2018_04,RIC,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_SAI_s1,2018_04,SAI,Renault,1,ULTRASOFT,SOFTEST,False,2.0,15.0,14.0,True,False,True,True
2018_04_SAI_s2,2018_04,SAI,Renault,2,SOFT,HARDEST,True,16.0,40.0,25.0,True,False,True,True
2018_04_SAI_s3,2018_04,SAI,Renault,3,ULTRASOFT,SOFTEST,False,41.0,51.0,11.0,False,True,False,True
2018_04_SAI_s<NA>,2018_04,SAI,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_SIR_s1,2018_04,SIR,Williams,1,SUPERSOFT,MIDDLE,True,1.0,1.0,1.0,False,False,False,True
2018_04_STR_s1,2018_04,STR,Williams,1,SUPERSOFT,MIDDLE,True,2.0,23.0,22.0,True,False,True,True
2018_04_STR_s2,2018_04,STR,Williams,2,SOFT,HARDEST,True,24.0,40.0,17.0,True,False,True,True
2018_04_STR_s3,2018_04,STR,Williams,3,ULTRASOFT,SOFTEST,True,41.0,51.0,11.0,False,True,False,True
2018_04_STR_s<NA>,2018_04,STR,Williams,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_VAN_s1,2018_04,VAN,McLaren,1,SUPERSOFT,MIDDLE,True,2.0,17.0,16.0,True,False,True,True
2018_04_VAN_s2,2018_04,VAN,McLaren,2,SOFT,HARDEST,True,18.0,25.0,8.0,True,False,True,True
2018_04_VAN_s3,2018_04,VAN,McLaren,3,ULTRASOFT,SOFTEST,True,26.0,39.0,14.0,True,False,True,True
2018_04_VAN_s4,2018_04,VAN,McLaren,4,ULTRASOFT,SOFTEST,True,40.0,46.0,7.0,True,False,True,True
2018_04_VAN_s5,2018_04,VAN,McLaren,5,ULTRASOFT,SOFTEST,False,47.0,51.0,5.0,False,True,False,True
2018_04_VAN_s<NA>,2018_04,VAN,McLaren,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_VER_s1,2018_04,VER,Red Bull Racing,1,SUPERSOFT,MIDDLE,False,2.0,38.0,37.0,True,False,True,True
2018_04_VER_s2,2018_04,VER,Red Bull Racing,2,ULTRASOFT,SOFTEST,True,39.0,40.0,2.0,False,False,False,True
2018_04_VER_s<NA>,2018_04,VER,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_04_VET_s1,2018_04,VET,Ferrari,1,SUPERSOFT,MIDDLE,False,3.0,30.0,28.0,True,False,True,True
2018_04_VET_s2,2018_04,VET,Ferrari,2,SOFT,HARDEST,True,31.0,40.0,10.0,True,False,True,True
2018_04_VET_s3,2018_04,VET,Ferrari,3,ULTRASOFT,SOFTEST,True,41.0,51.0,11.0,False,True,False,True
2018_04_VET_s<NA>,2018_04,VET,Ferrari,,UNKNOWN,UNKNOWN,True,1.0,2.0,,False,False,False,True
2018_05_ALO_s1,2018_05,ALO,McLaren,1,SUPERSOFT,SOFTEST,False,2.0,21.0,20.0,True,False,True,True
2018_05_ALO_s2,2018_05,ALO,McLaren,2,MEDIUM,HARDEST,True,22.0,65.0,44.0,False,True,False,True
2018_05_ALO_s<NA>,2018_05,ALO,McLaren,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_BOT_s1,2018_05,BOT,Mercedes,1,SOFT,MIDDLE,False,2.0,19.0,18.0,True,False,True,True
2018_05_BOT_s2,2018_05,BOT,Mercedes,2,MEDIUM,HARDEST,True,20.0,66.0,47.0,False,True,False,True
2018_05_BOT_s<NA>,2018_05,BOT,Mercedes,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_ERI_s1,2018_05,ERI,Sauber,1,MEDIUM,HARDEST,True,2.0,35.0,34.0,True,False,True,True
2018_05_ERI_s2,2018_05,ERI,Sauber,2,SOFT,MIDDLE,True,36.0,64.0,29.0,False,False,False,True
2018_05_ERI_s<NA>,2018_05,ERI,Sauber,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_GAS_s1,2018_05,GAS,Toro Rosso,1,SOFT,MIDDLE,True,1.0,1.0,1.0,False,False,False,True
2018_05_GRO_s1,2018_05,GRO,Haas F1 Team,1,SOFT,MIDDLE,False,1.0,1.0,1.0,False,False,False,True
2018_05_HAM_s1,2018_05,HAM,Mercedes,1,SOFT,MIDDLE,False,3.0,25.0,23.0,True,False,True,True
2018_05_HAM_s2,2018_05,HAM,Mercedes,2,MEDIUM,HARDEST,True,26.0,66.0,41.0,False,True,False,True
2018_05_HAM_s<NA>,2018_05,HAM,Mercedes,,UNKNOWN,UNKNOWN,True,1.0,2.0,,False,False,False,True
2018_05_HAR_s1,2018_05,HAR,Toro Rosso,1,MEDIUM,HARDEST,True,2.0,33.0,32.0,True,False,True,True
2018_05_HAR_s2,2018_05,HAR,Toro Rosso,2,MEDIUM,HARDEST,True,34.0,64.0,31.0,False,False,False,True
2018_05_HAR_s<NA>,2018_05,HAR,Toro Rosso,,UNKNOWN,UNKNOWN,True,1.0,1.0,,True,False,True,True
2018_05_HUL_s1,2018_05,HUL,Renault,1,SOFT,MIDDLE,True,1.0,1.0,1.0,False,False,False,True
2018_05_LEC_s1,2018_05,LEC,Sauber,1,SOFT,MIDDLE,True,2.0,20.0,19.0,True,False,True,True
2018_05_LEC_s2,2018_05,LEC,Sauber,2,MEDIUM,HARDEST,True,21.0,64.0,44.0,False,False,False,True
2018_05_LEC_s<NA>,2018_05,LEC,Sauber,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_MAG_s1,2018_05,MAG,Haas F1 Team,1,SOFT,MIDDLE,False,2.0,32.0,31.0,True,False,True,True
2018_05_MAG_s2,2018_05,MAG,Haas F1 Team,2,MEDIUM,HARDEST,True,33.0,65.0,33.0,False,True,False,True
2018_05_MAG_s<NA>,2018_05,MAG,Haas F1 Team,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_OCO_s1,2018_05,OCO,Force India,1,SOFT,MIDDLE,True,2.0,29.0,28.0,True,False,True,True
2018_05_OCO_s2,2018_05,OCO,Force India,2,MEDIUM,HARDEST,True,30.0,39.0,10.0,False,False,False,True
2018_05_OCO_s<NA>,2018_05,OCO,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_PER_s1,2018_05,PER,Force India,1,SOFT,MIDDLE,True,2.0,26.0,25.0,True,False,True,True
2018_05_PER_s2,2018_05,PER,Force India,2,MEDIUM,HARDEST,True,27.0,40.0,14.0,True,False,True,True
2018_05_PER_s3,2018_05,PER,Force India,3,SOFT,MIDDLE,False,41.0,64.0,24.0,False,False,False,True
2018_05_PER_s<NA>,2018_05,PER,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_RAI_s1,2018_05,RAI,Ferrari,1,SOFT,MIDDLE,False,2.0,25.0,24.0,True,False,True,True
2018_05_RAI_s<NA>,2018_05,RAI,Ferrari,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_RIC_s1,2018_05,RIC,Red Bull Racing,1,SOFT,MIDDLE,False,2.0,33.0,32.0,True,False,True,True
2018_05_RIC_s2,2018_05,RIC,Red Bull Racing,2,MEDIUM,HARDEST,True,34.0,66.0,33.0,False,True,False,True
2018_05_RIC_s<NA>,2018_05,RIC,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_SAI_s1,2018_05,SAI,Renault,1,SOFT,MIDDLE,False,2.0,25.0,24.0,True,False,True,True
2018_05_SAI_s2,2018_05,SAI,Renault,2,MEDIUM,HARDEST,True,26.0,65.0,40.0,False,True,False,True
2018_05_SAI_s<NA>,2018_05,SAI,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_SIR_s1,2018_05,SIR,Williams,1,MEDIUM,HARDEST,True,2.0,24.0,23.0,True,False,True,True
2018_05_SIR_s2,2018_05,SIR,Williams,2,MEDIUM,HARDEST,False,25.0,41.0,17.0,True,False,True,True
2018_05_SIR_s3,2018_05,SIR,Williams,3,SUPERSOFT,SOFTEST,True,42.0,63.0,22.0,False,False,False,False
2018_05_SIR_s<NA>,2018_05,SIR,Williams,,UNKNOWN,UNKNOWN,True,1.0,1.0,,True,False,True,True
2018_05_STR_s1,2018_05,STR,Williams,1,SOFT,MIDDLE,True,2.0,20.0,19.0,True,False,True,True
2018_05_STR_s2,2018_05,STR,Williams,2,MEDIUM,HARDEST,True,21.0,64.0,44.0,False,False,False,True
2018_05_STR_s<NA>,2018_05,STR,Williams,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_VAN_s1,2018_05,VAN,McLaren,1,SOFT,MIDDLE,False,2.0,34.0,33.0,True,False,True,True
2018_05_VAN_s2,2018_05,VAN,McLaren,2,MEDIUM,HARDEST,True,35.0,46.0,12.0,True,False,True,True
2018_05_VAN_s<NA>,2018_05,VAN,McLaren,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_VER_s1,2018_05,VER,Red Bull Racing,1,SOFT,MIDDLE,False,2.0,34.0,33.0,True,False,True,True
2018_05_VER_s2,2018_05,VER,Red Bull Racing,2,MEDIUM,HARDEST,True,35.0,66.0,32.0,False,True,False,True
2018_05_VER_s<NA>,2018_05,VER,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_05_VET_s1,2018_05,VET,Ferrari,1,SOFT,MIDDLE,False,2.0,17.0,16.0,True,False,True,True
2018_05_VET_s2,2018_05,VET,Ferrari,2,MEDIUM,HARDEST,True,18.0,41.0,24.0,True,False,True,True
2018_05_VET_s3,2018_05,VET,Ferrari,3,MEDIUM,HARDEST,True,42.0,66.0,25.0,False,True,False,True
2018_05_VET_s<NA>,2018_05,VET,Ferrari,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_ALO_s1,2018_06,ALO,McLaren,1,HYPERSOFT,SOFTEST,False,2.0,19.0,18.0,True,False,True,True
2018_06_ALO_s2,2018_06,ALO,McLaren,2,SUPERSOFT,HARDEST,True,20.0,53.0,34.0,False,False,False,True
2018_06_ALO_s<NA>,2018_06,ALO,McLaren,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_BOT_s1,2018_06,BOT,Mercedes,1,HYPERSOFT,SOFTEST,False,2.0,17.0,16.0,True,False,True,True
2018_06_BOT_s2,2018_06,BOT,Mercedes,2,SUPERSOFT,HARDEST,True,18.0,78.0,61.0,False,True,False,True
2018_06_BOT_s<NA>,2018_06,BOT,Mercedes,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_ERI_s1,2018_06,ERI,Sauber,1,ULTRASOFT,MIDDLE,True,2.0,17.0,16.0,True,False,True,True
2018_06_ERI_s2,2018_06,ERI,Sauber,2,SUPERSOFT,HARDEST,True,18.0,78.0,61.0,False,True,False,True
2018_06_ERI_s<NA>,2018_06,ERI,Sauber,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_GAS_s1,2018_06,GAS,Toro Rosso,1,HYPERSOFT,SOFTEST,False,2.0,37.0,36.0,True,False,True,True
2018_06_GAS_s2,2018_06,GAS,Toro Rosso,2,SUPERSOFT,HARDEST,True,38.0,78.0,41.0,False,True,False,True
2018_06_GAS_s<NA>,2018_06,GAS,Toro Rosso,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_GRO_s1,2018_06,GRO,Haas F1 Team,1,ULTRASOFT,MIDDLE,True,2.0,15.0,14.0,True,False,True,True
2018_06_GRO_s2,2018_06,GRO,Haas F1 Team,2,SUPERSOFT,HARDEST,False,16.0,68.0,53.0,True,False,True,True
2018_06_GRO_s3,2018_06,GRO,Haas F1 Team,3,HYPERSOFT,SOFTEST,True,69.0,77.0,9.0,False,True,False,True
2018_06_GRO_s<NA>,2018_06,GRO,Haas F1 Team,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_HAM_s1,2018_06,HAM,Mercedes,1,HYPERSOFT,SOFTEST,False,2.0,12.0,11.0,True,False,True,True
2018_06_HAM_s2,2018_06,HAM,Mercedes,2,ULTRASOFT,MIDDLE,False,13.0,78.0,66.0,False,True,False,True
2018_06_HAM_s<NA>,2018_06,HAM,Mercedes,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_HAR_s1,2018_06,HAR,Toro Rosso,1,HYPERSOFT,SOFTEST,True,2.0,13.0,12.0,True,False,True,True
2018_06_HAR_s2,2018_06,HAR,Toro Rosso,2,ULTRASOFT,MIDDLE,True,14.0,71.0,58.0,True,False,True,True
2018_06_HAR_s<NA>,2018_06,HAR,Toro Rosso,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_HUL_s1,2018_06,HUL,Renault,1,ULTRASOFT,MIDDLE,True,2.0,50.0,49.0,True,False,True,True
2018_06_HUL_s2,2018_06,HUL,Renault,2,HYPERSOFT,SOFTEST,False,51.0,78.0,28.0,False,True,False,True
2018_06_HUL_s<NA>,2018_06,HUL,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_LEC_s1,2018_06,LEC,Sauber,1,ULTRASOFT,MIDDLE,True,2.0,14.0,13.0,True,False,True,True
2018_06_LEC_s2,2018_06,LEC,Sauber,2,SUPERSOFT,HARDEST,True,15.0,71.0,57.0,False,False,False,True
2018_06_LEC_s<NA>,2018_06,LEC,Sauber,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_MAG_s1,2018_06,MAG,Haas F1 Team,1,ULTRASOFT,MIDDLE,True,2.0,17.0,16.0,True,False,True,True
2018_06_MAG_s2,2018_06,MAG,Haas F1 Team,2,SUPERSOFT,HARDEST,False,18.0,78.0,61.0,False,True,False,True
2018_06_MAG_s<NA>,2018_06,MAG,Haas F1 Team,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_OCO_s1,2018_06,OCO,Force India,1,HYPERSOFT,SOFTEST,False,2.0,23.0,22.0,True,False,True,True
2018_06_OCO_s2,2018_06,OCO,Force India,2,SUPERSOFT,HARDEST,True,24.0,78.0,55.0,False,True,False,True
2018_06_OCO_s<NA>,2018_06,OCO,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_PER_s1,2018_06,PER,Force India,1,HYPERSOFT,SOFTEST,False,2.0,21.0,20.0,True,False,True,True
2018_06_PER_s2,2018_06,PER,Force India,2,SUPERSOFT,HARDEST,True,22.0,78.0,57.0,False,True,False,True
2018_06_PER_s<NA>,2018_06,PER,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_RAI_s1,2018_06,RAI,Ferrari,1,HYPERSOFT,SOFTEST,False,2.0,17.0,16.0,True,False,True,True
2018_06_RAI_s2,2018_06,RAI,Ferrari,2,ULTRASOFT,MIDDLE,True,18.0,78.0,61.0,False,True,False,True
2018_06_RAI_s<NA>,2018_06,RAI,Ferrari,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_RIC_s1,2018_06,RIC,Red Bull Racing,1,HYPERSOFT,SOFTEST,False,3.0,17.0,15.0,True,False,True,True
2018_06_RIC_s2,2018_06,RIC,Red Bull Racing,2,ULTRASOFT,MIDDLE,True,18.0,78.0,61.0,False,True,False,True
2018_06_RIC_s<NA>,2018_06,RIC,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,2.0,,False,False,False,True
2018_06_SAI_s1,2018_06,SAI,Renault,1,HYPERSOFT,SOFTEST,False,2.0,16.0,15.0,True,False,True,True
2018_06_SAI_s2,2018_06,SAI,Renault,2,ULTRASOFT,MIDDLE,True,17.0,78.0,62.0,False,True,False,True
2018_06_SAI_s<NA>,2018_06,SAI,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_SIR_s1,2018_06,SIR,Williams,1,HYPERSOFT,SOFTEST,True,2.0,7.0,6.0,True,False,True,True
2018_06_SIR_s2,2018_06,SIR,Williams,2,HYPERSOFT,SOFTEST,False,8.0,19.0,12.0,True,False,True,True
2018_06_SIR_s3,2018_06,SIR,Williams,3,ULTRASOFT,MIDDLE,True,20.0,49.0,30.0,True,False,True,False
2018_06_SIR_s4,2018_06,SIR,Williams,4,SUPERSOFT,HARDEST,False,50.0,77.0,28.0,False,True,False,True
2018_06_SIR_s<NA>,2018_06,SIR,Williams,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_STR_s1,2018_06,STR,Williams,1,ULTRASOFT,MIDDLE,True,2.0,9.0,8.0,True,False,True,True
2018_06_STR_s2,2018_06,STR,Williams,2,SUPERSOFT,HARDEST,False,10.0,34.0,25.0,True,False,True,True
2018_06_STR_s3,2018_06,STR,Williams,3,HYPERSOFT,SOFTEST,True,35.0,59.0,25.0,True,False,True,True
2018_06_STR_s4,2018_06,STR,Williams,4,HYPERSOFT,SOFTEST,True,60.0,76.0,17.0,False,False,False,True
2018_06_STR_s<NA>,2018_06,STR,Williams,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_VAN_s1,2018_06,VAN,McLaren,1,ULTRASOFT,MIDDLE,True,2.0,20.0,19.0,True,False,True,True
2018_06_VAN_s2,2018_06,VAN,McLaren,2,SUPERSOFT,HARDEST,True,21.0,72.0,52.0,True,False,True,True
2018_06_VAN_s3,2018_06,VAN,McLaren,3,HYPERSOFT,SOFTEST,True,73.0,77.0,5.0,False,True,False,True
2018_06_VAN_s<NA>,2018_06,VAN,McLaren,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_VER_s1,2018_06,VER,Red Bull Racing,1,ULTRASOFT,MIDDLE,True,2.0,47.0,46.0,True,False,True,True
2018_06_VER_s2,2018_06,VER,Red Bull Racing,2,HYPERSOFT,SOFTEST,True,48.0,78.0,31.0,False,True,False,True
2018_06_VER_s<NA>,2018_06,VER,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_06_VET_s1,2018_06,VET,Ferrari,1,HYPERSOFT,SOFTEST,False,2.0,16.0,15.0,True,False,True,True
2018_06_VET_s2,2018_06,VET,Ferrari,2,ULTRASOFT,MIDDLE,True,17.0,78.0,62.0,False,True,False,True
2018_06_VET_s<NA>,2018_06,VET,Ferrari,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_ALO_s1,2018_07,ALO,McLaren,1,ULTRASOFT,MIDDLE,True,2.0,18.0,17.0,True,False,True,True
2018_07_ALO_s2,2018_07,ALO,McLaren,2,SUPERSOFT,HARDEST,True,19.0,41.0,23.0,True,False,True,False
2018_07_ALO_s<NA>,2018_07,ALO,McLaren,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_BOT_s1,2018_07,BOT,Mercedes,1,ULTRASOFT,MIDDLE,False,2.0,36.0,35.0,True,False,True,True
2018_07_BOT_s2,2018_07,BOT,Mercedes,2,SUPERSOFT,HARDEST,True,37.0,70.0,34.0,False,True,False,False
2018_07_BOT_s<NA>,2018_07,BOT,Mercedes,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_ERI_s1,2018_07,ERI,Sauber,1,ULTRASOFT,MIDDLE,True,1.0,1.0,1.0,True,False,True,True
2018_07_ERI_s2,2018_07,ERI,Sauber,2,SUPERSOFT,HARDEST,True,2.0,68.0,67.0,False,False,False,True
2018_07_GAS_s1,2018_07,GAS,Toro Rosso,1,HYPERSOFT,SOFTEST,True,2.0,23.0,22.0,True,False,True,True
2018_07_GAS_s2,2018_07,GAS,Toro Rosso,2,SUPERSOFT,HARDEST,True,24.0,69.0,46.0,False,True,False,False
2018_07_GAS_s<NA>,2018_07,GAS,Toro Rosso,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_GRO_s1,2018_07,GRO,Haas F1 Team,1,ULTRASOFT,MIDDLE,True,2.0,48.0,47.0,True,False,True,True
2018_07_GRO_s2,2018_07,GRO,Haas F1 Team,2,SUPERSOFT,HARDEST,True,49.0,69.0,21.0,False,True,False,False
2018_07_GRO_s<NA>,2018_07,GRO,Haas F1 Team,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_HAM_s1,2018_07,HAM,Mercedes,1,ULTRASOFT,MIDDLE,False,2.0,16.0,15.0,True,False,True,True
2018_07_HAM_s2,2018_07,HAM,Mercedes,2,SUPERSOFT,HARDEST,True,17.0,70.0,54.0,False,True,False,False
2018_07_HAM_s<NA>,2018_07,HAM,Mercedes,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_HAR_s1,2018_07,HAR,Toro Rosso,1,HYPERSOFT,SOFTEST,True,1.0,1.0,1.0,False,False,False,True
2018_07_HUL_s1,2018_07,HUL,Renault,1,HYPERSOFT,SOFTEST,False,2.0,13.0,12.0,True,False,True,True
2018_07_HUL_s2,2018_07,HUL,Renault,2,SUPERSOFT,HARDEST,True,14.0,69.0,56.0,False,True,False,False
2018_07_HUL_s<NA>,2018_07,HUL,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_LEC_s1,2018_07,LEC,Sauber,1,ULTRASOFT,MIDDLE,True,2.0,19.0,18.0,True,False,True,True
2018_07_LEC_s2,2018_07,LEC,Sauber,2,SUPERSOFT,HARDEST,True,20.0,69.0,50.0,False,True,False,False
2018_07_LEC_s<NA>,2018_07,LEC,Sauber,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_MAG_s1,2018_07,MAG,Haas F1 Team,1,ULTRASOFT,MIDDLE,True,2.0,22.0,21.0,True,False,True,True
2018_07_MAG_s2,2018_07,MAG,Haas F1 Team,2,SUPERSOFT,HARDEST,True,23.0,69.0,47.0,False,True,False,False
2018_07_MAG_s<NA>,2018_07,MAG,Haas F1 Team,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_OCO_s1,2018_07,OCO,Force India,1,HYPERSOFT,SOFTEST,False,2.0,11.0,10.0,True,False,True,True
2018_07_OCO_s2,2018_07,OCO,Force India,2,SUPERSOFT,HARDEST,True,12.0,69.0,58.0,False,True,False,False
2018_07_OCO_s<NA>,2018_07,OCO,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_PER_s1,2018_07,PER,Force India,1,HYPERSOFT,SOFTEST,False,2.0,9.0,8.0,True,False,True,True
2018_07_PER_s2,2018_07,PER,Force India,2,SUPERSOFT,HARDEST,True,10.0,44.0,35.0,True,False,True,False
2018_07_PER_s3,2018_07,PER,Force India,3,SUPERSOFT,HARDEST,True,45.0,69.0,25.0,False,True,False,False
2018_07_PER_s<NA>,2018_07,PER,Force India,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_RAI_s1,2018_07,RAI,Ferrari,1,ULTRASOFT,MIDDLE,False,2.0,32.0,31.0,True,False,True,True
2018_07_RAI_s2,2018_07,RAI,Ferrari,2,SUPERSOFT,HARDEST,True,33.0,70.0,38.0,False,True,False,False
2018_07_RAI_s<NA>,2018_07,RAI,Ferrari,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_RIC_s1,2018_07,RIC,Red Bull Racing,1,HYPERSOFT,SOFTEST,False,2.0,17.0,16.0,True,False,True,True
2018_07_RIC_s2,2018_07,RIC,Red Bull Racing,2,SUPERSOFT,HARDEST,True,18.0,70.0,53.0,False,True,False,False
2018_07_RIC_s<NA>,2018_07,RIC,Red Bull Racing,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_SAI_s1,2018_07,SAI,Renault,1,HYPERSOFT,SOFTEST,False,2.0,14.0,13.0,True,False,True,True
2018_07_SAI_s2,2018_07,SAI,Renault,2,SUPERSOFT,HARDEST,True,15.0,69.0,55.0,False,True,False,False
2018_07_SAI_s<NA>,2018_07,SAI,Renault,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_SIR_s1,2018_07,SIR,Williams,1,SUPERSOFT,HARDEST,True,2.0,26.0,25.0,True,False,True,True
2018_07_SIR_s2,2018_07,SIR,Williams,2,ULTRASOFT,MIDDLE,True,27.0,68.0,42.0,False,False,False,False
2018_07_SIR_s<NA>,2018_07,SIR,Williams,,UNKNOWN,UNKNOWN,True,1.0,1.0,,False,False,False,True
2018_07_STR_s1,2018_07,STR,Williams,1,ULTRASOFT,MIDDLE,True,1.0,1.0,1.0,False,False,False,True
